Sale ID,Basket ID,Item ID,Type,Mfr,Category,Qty,Price,Discount %,Total,Store ID,Date Time,Store Name
30815,18229,asc-23,C,Cyberdyne,Roofing,6,20.13,0,120.78,2,43859.5828,Greenville
30826,18236,asc-94,C,Cyberdyne,Gardening,1,105.87,0,105.87,2,43849.42652,Greenville
30827,18236,asc-57,A,Cyberdyne,Roofing,3,58,0,174,2,43839.34091,Greenville
30833,18240,asc-63,C,Acme,Kitchen,6,81.91,0.1,442.31,2,43856.7222,Greenville
30834,18241,asc-58,C,Tyrell Corp.,Roofing,3,56.39,0,169.17,2,43832.606,Greenville
30837,18244,asc-19,A,Tyrell Corp.,Bathroom,3,103.97,0,311.91,2,43834.77259,Greenville
30838,18244,asc-82,C,Acme,Gardening,9,43.69,0,393.21,2,43839.55845,Greenville
30844,18248,asc-89,B,Acme,Gardening,8,108.23,0,865.84,2,43831.64795,Greenville
30845,18248,asc-68,A,Acme,Bathroom,4,6.2,0.05,23.56,2,43845.52438,Greenville
30851,18250,asc-78,A,Tyrell Corp.,Roofing,4,105.95,0,423.8,2,43842.60609,Greenville
30855,18253,asc-8,B,Tyrell Corp.,Bathroom,7,68.74,0,481.18,2,43843.4666,Greenville
30856,18254,asc-66,C,Acme,Bathroom,3,83.74,0,251.22,2,43855.47777,Greenville
30861,18255,asc-98,B,Acme,Bathroom,1,68.04,0.12,59.88,2,43859.35995,Greenville
30869,18258,asc-83,A,Cyberdyne,Gardening,8,7.2,0.05,54.72,2,43846.69516,Greenville
30873,18262,asc-81,C,Tyrell Corp.,Kitchen,4,44.08,0,176.32,2,43857.57705,Greenville
30875,18264,asc-45,C,Acme,Bathroom,6,51.91,0,311.46,2,43855.74022,Greenville
30884,18272,asc-21,A,Cyberdyne,Roofing,6,82.82,0,496.92,2,43851.65958,Greenville
30888,18275,asc-69,A,Acme,Kitchen,7,91.02,0,637.14,2,43850.68664,Greenville
30894,18280,asc-48,C,Acme,Gardening,5,16.59,0,82.95,2,43852.49306,Greenville
30897,18281,asc-49,C,Acme,Roofing,6,60.13,0,360.78,2,43832.36028,Greenville
30898,18282,asc-93,A,Cyberdyne,Roofing,1,74.57,0,74.57,2,43859.60617,Greenville
30904,18286,asc-76,B,Tyrell Corp.,Bathroom,6,98.28,0,589.68,2,43838.69417,Greenville
30905,18286,asc-17,A,Acme,Gardening,7,29.27,0,204.89,2,43860.35891,Greenville
30915,18290,asc-23,C,Cyberdyne,Roofing,2,20.13,0.1,36.23,2,43856.83057,Greenville
30917,18291,asc-99,A,Acme,Kitchen,8,110.73,0,885.84,2,43839.46222,Greenville
30918,18292,asc-30,B,Cyberdyne,Gardening,6,69.92,0,419.52,2,43854.62131,Greenville
30922,18295,asc-4,B,Acme,Gardening,3,110.28,0,330.84,2,43845.83373,Greenville
30923,18295,asc-28,A,Cyberdyne,Roofing,5,39.46,0,197.3,2,43846.81123,Greenville
30927,18299,asc-57,A,Cyberdyne,Roofing,4,58,0.1,208.8,2,43832.78981,Greenville
30932,18302,asc-55,B,Acme,Kitchen,9,17.42,0.1,141.1,2,43839.34435,Greenville
30933,18303,asc-63,C,Acme,Kitchen,6,81.91,0,491.46,2,43852.48164,Greenville
30935,18304,asc-90,B,Acme,Gardening,8,124.1,0,992.8,2,43857.45978,Greenville
30940,18309,asc-51,A,Tyrell Corp.,Kitchen,3,81.05,0.12,213.97,2,43850.63236,Greenville
30942,18310,asc-77,B,Tyrell Corp.,Kitchen,4,115.28,0.1,415.01,2,43831.41127,Greenville
30944,18311,asc-89,B,Acme,Gardening,6,108.23,0,649.38,2,43857.66784,Greenville
30955,18317,asc-8,B,Tyrell Corp.,Bathroom,9,68.74,0.12,544.42,2,43853.4975,Greenville
30958,18319,asc-13,A,Cyberdyne,Gardening,4,85.52,0,342.08,2,43844.79427,Greenville
30963,18322,asc-41,C,Acme,Gardening,4,39.82,0.05,151.32,2,43831.66343,Greenville
30964,18323,asc-56,B,Acme,Kitchen,6,6.72,0.1,36.29,2,43844.51836,Greenville
30968,18326,asc-64,C,Tyrell Corp.,Kitchen,9,119.04,0,1071.36,2,43841.79252,Greenville
30969,18327,asc-83,A,Cyberdyne,Gardening,9,7.2,0.12,57.02,2,43851.66152,Greenville
30974,18330,asc-75,B,Cyberdyne,Roofing,5,34.7,0,173.5,2,43860.68781,Greenville
30976,18332,asc-15,C,Acme,Gardening,9,3.48,0.12,27.56,2,43860.36681,Greenville
30980,18334,asc-73,B,Acme,Roofing,1,51,0,51,2,43834.54793,Greenville
30983,18336,asc-86,A,Acme,Bathroom,2,27.41,0.05,52.08,2,43861.66248,Greenville
30992,18341,asc-27,C,Cyberdyne,Kitchen,9,25.79,0,232.11,2,43837.4076,Greenville
30997,18345,asc-49,C,Acme,Roofing,9,60.13,0,541.17,2,43840.577,Greenville
31003,18349,asc-1,A,Acme,Gardening,2,109.77,0,219.54,2,43860.34876,Greenville
31015,18357,asc-23,C,Cyberdyne,Roofing,3,20.13,0,60.39,2,43839.75284,Greenville
31016,18357,asc-40,C,Acme,Bathroom,1,65.08,0,65.08,2,43860.69545,Greenville
31027,18364,asc-57,A,Cyberdyne,Roofing,1,58,0,58,2,43841.83078,Greenville
31034,18370,asc-58,C,Tyrell Corp.,Roofing,8,56.39,0,451.12,2,43856.52681,Greenville
31038,18373,asc-82,C,Acme,Gardening,5,43.69,0.05,207.53,2,43853.62588,Greenville
31040,18374,asc-51,A,Tyrell Corp.,Kitchen,8,81.05,0,648.4,2,43844.53463,Greenville
31041,18375,asc-20,B,Tyrell Corp.,Kitchen,9,108.77,0,978.93,2,43857.62656,Greenville
31043,18376,asc-32,A,Cyberdyne,Gardening,4,106.16,0,424.64,2,43852.78525,Greenville
31047,18378,asc-59,A,Acme,Gardening,5,87.64,0,438.2,2,43855.65404,Greenville
31053,18381,asc-47,A,Tyrell Corp.,Kitchen,5,55.41,0.05,263.2,2,43838.64169,Greenville
31057,18383,asc-54,B,Cyberdyne,Bathroom,1,42.44,0,42.44,2,43838.73863,Greenville
31059,18384,asc-50,C,Tyrell Corp.,Bathroom,2,37.38,0,74.76,2,43858.65128,Greenville
31065,18387,asc-46,C,Acme,Roofing,9,6.74,0,60.66,2,43859.36007,Greenville
31070,18388,asc-71,A,Acme,Kitchen,4,52.01,0,208.04,2,43840.44661,Greenville
31071,18389,asc-84,A,Acme,Kitchen,9,46.94,0,422.46,2,43834.61059,Greenville
31073,18390,asc-81,C,Tyrell Corp.,Kitchen,4,44.08,0,176.32,2,43847.56355,Greenville
31079,18395,asc-18,C,Cyberdyne,Kitchen,9,56.43,0.05,482.48,2,43855.7181,Greenville
31082,18397,asc-29,C,Cyberdyne,Roofing,2,92.17,0,184.34,2,43859.82473,Greenville
31083,18398,asc-86,A,Acme,Bathroom,3,27.41,0.1,74.01,2,43836.75352,Greenville
31088,18402,asc-69,A,Acme,Kitchen,2,91.02,0,182.04,2,43848.66388,Greenville
31089,18402,asc-97,C,Acme,Gardening,2,85.03,0,170.06,2,43857.55813,Greenville
31090,18403,asc-100,C,Acme,Roofing,7,111.55,0,780.85,2,43845.37696,Greenville
31095,18406,asc-96,C,Acme,Roofing,8,81.79,0,654.32,2,43861.55469,Greenville
31100,18408,asc-43,B,Cyberdyne,Kitchen,5,98.16,0,490.8,2,43855.80257,Greenville
31112,18415,asc-26,C,Cyberdyne,Gardening,8,116.81,0,934.48,2,43838.79796,Greenville
31115,18417,asc-23,C,Cyberdyne,Roofing,9,20.13,0,181.17,2,43858.70089,Greenville
31118,18419,asc-30,B,Cyberdyne,Gardening,7,69.92,0,489.44,2,43861.64602,Greenville
31126,18424,asc-94,C,Cyberdyne,Gardening,8,105.87,0,846.96,2,43847.76715,Greenville
31127,18424,asc-57,A,Cyberdyne,Roofing,8,58,0,464,2,43834.56775,Greenville
31133,18429,asc-63,C,Acme,Kitchen,8,81.91,0,655.28,2,43838.73898,Greenville
31142,18436,asc-77,B,Tyrell Corp.,Kitchen,3,115.28,0,345.84,2,43849.8235,Greenville
31144,18438,asc-89,B,Acme,Gardening,2,108.23,0,216.46,2,43850.45846,Greenville
31149,18441,asc-70,B,Cyberdyne,Bathroom,8,35.42,0,283.36,2,43851.70447,Greenville
31154,18443,asc-25,B,Tyrell Corp.,Gardening,6,25.32,0,151.92,2,43856.52464,Greenville
31160,18446,asc-91,C,Tyrell Corp.,Roofing,7,99.06,0,693.42,2,43855.61245,Greenville
31163,18448,asc-41,C,Acme,Gardening,6,39.82,0,238.92,2,43847.62972,Greenville
31169,18451,asc-83,A,Cyberdyne,Gardening,6,7.2,0,43.2,2,43852.60075,Greenville
31170,18452,asc-71,A,Acme,Kitchen,8,52.01,0.12,366.15,2,43852.54706,Greenville
31171,18453,asc-84,A,Acme,Kitchen,2,46.94,0,93.88,2,43833.75876,Greenville
31172,18454,asc-12,B,Acme,Gardening,2,108.48,0,216.96,2,43834.47198,Greenville
31173,18455,asc-81,C,Tyrell Corp.,Kitchen,5,44.08,0,220.4,2,43845.63986,Greenville
31174,18456,asc-75,B,Cyberdyne,Roofing,6,34.7,0,208.2,2,43861.55594,Greenville
31176,18458,asc-15,C,Acme,Gardening,4,3.48,0,13.92,2,43858.37029,Greenville
31177,18458,asc-85,B,Acme,Roofing,2,30.38,0,60.76,2,43854.69935,Greenville
31179,18460,asc-18,C,Cyberdyne,Kitchen,5,56.43,0,282.15,2,43846.47111,Greenville
31193,18465,asc-95,A,Acme,Bathroom,1,40.7,0,40.7,2,43856.74207,Greenville
31203,18471,asc-1,A,Acme,Gardening,4,109.77,0,439.08,2,43853.55838,Greenville
31208,18474,asc-61,A,Acme,Roofing,1,56.32,0,56.32,2,43834.45456,Greenville
31211,18474,asc-24,C,Acme,Kitchen,7,85.1,0,595.7,2,43850.8244,Greenville
31219,18477,asc-53,C,Cyberdyne,Kitchen,2,49.18,0,98.36,2,43849.63722,Greenville
31221,18479,asc-52,B,Cyberdyne,Gardening,6,15.44,0,92.64,2,43847.73066,Greenville
31226,18481,asc-94,C,Cyberdyne,Gardening,9,105.87,0,952.83,2,43849.73359,Greenville
31228,18482,asc-11,B,Cyberdyne,Kitchen,5,106.57,0.12,468.91,2,43846.7841,Greenville
31236,18486,asc-7,C,Cyberdyne,Gardening,2,44.17,0,88.34,2,43848.77877,Greenville
31237,18486,asc-19,A,Tyrell Corp.,Bathroom,7,103.97,0.1,655.01,2,43859.50282,Greenville
31239,18487,asc-9,C,Cyberdyne,Bathroom,6,70.51,0,423.06,2,43857.4224,Greenville
31258,18501,asc-13,A,Cyberdyne,Gardening,7,85.52,0,598.64,2,43836.70955,Greenville
31259,18501,asc-50,C,Tyrell Corp.,Bathroom,2,37.38,0.05,71.02,2,43846.60558,Greenville
31260,18502,asc-91,C,Tyrell Corp.,Roofing,3,99.06,0,297.18,2,43840.53704,Greenville
31261,18502,asc-98,B,Acme,Bathroom,7,68.04,0,476.28,2,43860.47076,Greenville
31262,18502,asc-39,C,Cyberdyne,Gardening,4,101.3,0,405.2,2,43847.72021,Greenville
31270,18509,asc-71,A,Acme,Kitchen,3,52.01,0,156.03,2,43848.40203,Greenville
31287,18521,asc-31,C,Acme,Bathroom,1,42.23,0.1,38.01,2,43851.40763,Greenville
31290,18521,asc-100,C,Acme,Roofing,1,111.55,0.1,100.4,2,43844.52323,Greenville
31295,18525,asc-96,C,Acme,Roofing,1,81.79,0,81.79,2,43835.56314,Greenville
31296,18525,asc-36,C,Tyrell Corp.,Bathroom,9,85.24,0,767.16,2,43838.53559,Greenville
31298,18527,asc-93,A,Cyberdyne,Roofing,4,74.57,0,298.28,2,43860.38222,Greenville
31304,18528,asc-76,B,Tyrell Corp.,Bathroom,4,98.28,0.1,353.81,2,43841.78057,Greenville
31311,18534,asc-24,C,Acme,Kitchen,7,85.1,0,595.7,2,43858.34462,Greenville
31312,18535,asc-26,C,Cyberdyne,Gardening,1,116.81,0,116.81,2,43860.35263,Greenville
31314,18536,asc-34,C,Acme,Bathroom,7,103.21,0,722.47,2,43838.72591,Greenville
31318,18539,asc-30,B,Cyberdyne,Gardening,2,69.92,0.05,132.85,2,43841.41975,Greenville
31325,18542,asc-65,B,Tyrell Corp.,Roofing,3,67.76,0,203.28,2,43861.36953,Greenville
31337,18549,asc-19,A,Tyrell Corp.,Bathroom,3,103.97,0,311.91,2,43842.50995,Greenville
31345,18552,asc-68,A,Acme,Bathroom,7,6.2,0,43.4,2,43848.51256,Greenville
31346,18552,asc-79,C,Acme,Bathroom,8,85.75,0.05,651.7,2,43834.53605,Greenville
31353,18556,asc-47,A,Tyrell Corp.,Kitchen,9,55.41,0.12,438.85,2,43832.51779,Greenville
31356,18557,asc-66,C,Acme,Bathroom,5,83.74,0,418.7,2,43852.59524,Greenville
31357,18557,asc-54,B,Cyberdyne,Bathroom,7,42.44,0.1,267.37,2,43847.43512,Greenville
31358,18557,asc-13,A,Cyberdyne,Gardening,8,85.52,0.1,615.74,2,43847.38771,Greenville
31359,18557,asc-50,C,Tyrell Corp.,Bathroom,5,37.38,0.05,177.56,2,43843.67424,Greenville
31363,18558,asc-41,C,Acme,Gardening,5,39.82,0,199.1,2,43843.42347,Greenville
31369,18561,asc-83,A,Cyberdyne,Gardening,5,7.2,0,36,2,43854.82329,Greenville
31370,18562,asc-71,A,Acme,Kitchen,8,52.01,0,416.08,2,43845.34956,Greenville
31372,18564,asc-12,B,Acme,Gardening,6,108.48,0,650.88,2,43834.67966,Greenville
31387,18571,asc-31,C,Acme,Bathroom,6,42.23,0,253.38,2,43832.59274,Greenville
31388,18571,asc-69,A,Acme,Kitchen,7,91.02,0,637.14,2,43843.72509,Greenville
31394,18573,asc-48,C,Acme,Gardening,4,16.59,0.12,58.4,2,43835.69744,Greenville
31402,18578,asc-87,B,Acme,Roofing,1,116.17,0,116.17,2,43853.39405,Greenville
31404,18579,asc-76,B,Tyrell Corp.,Bathroom,7,98.28,0,687.96,2,43835.41882,Greenville
31412,18585,asc-26,C,Cyberdyne,Gardening,4,116.81,0,467.24,2,43844.71483,Greenville
31413,18586,asc-6,A,Cyberdyne,Gardening,3,37.92,0.12,100.11,2,43833.49929,Greenville
31424,18592,asc-10,C,Tyrell Corp.,Gardening,7,96.99,0,678.93,2,43838.55059,Greenville
31425,18592,asc-65,B,Tyrell Corp.,Roofing,4,67.76,0,271.04,2,43832.40762,Greenville
31428,18594,asc-11,B,Cyberdyne,Kitchen,9,106.57,0.1,863.22,2,43835.77767,Greenville
31430,18595,asc-60,B,Tyrell Corp.,Kitchen,3,108.13,0,324.39,2,43852.43709,Greenville
31443,18602,asc-32,A,Cyberdyne,Gardening,8,106.16,0,849.28,2,43840.69531,Greenville
31445,18603,asc-68,A,Acme,Bathroom,8,6.2,0,49.6,2,43844.48137,Greenville
31448,18606,asc-5,B,Acme,Roofing,9,46.44,0.1,376.16,2,43840.51389,Greenville
31460,18614,asc-91,C,Tyrell Corp.,Roofing,9,99.06,0.12,784.56,2,43856.76928,Greenville
31463,18616,asc-41,C,Acme,Gardening,6,39.82,0,238.92,2,43846.45228,Greenville
31467,18618,asc-3,C,Tyrell Corp.,Gardening,8,61.97,0,495.76,2,43854.68957,Greenville
31468,18619,asc-64,C,Tyrell Corp.,Kitchen,2,119.04,0.12,209.51,2,43855.59292,Greenville
31474,18621,asc-75,B,Cyberdyne,Roofing,8,34.7,0.12,244.29,2,43842.65104,Greenville
31475,18621,asc-45,C,Acme,Bathroom,4,51.91,0.1,186.88,2,43834.76063,Greenville
31479,18623,asc-18,C,Cyberdyne,Kitchen,1,56.43,0,56.43,2,43846.50743,Greenville
31486,18626,asc-33,C,Acme,Kitchen,8,105.26,0,842.08,2,43859.69487,Greenville
31487,18626,asc-31,C,Acme,Bathroom,2,42.23,0,84.46,2,43834.49854,Greenville
31488,18627,asc-69,A,Acme,Kitchen,1,91.02,0,91.02,2,43836.7015,Greenville
31494,18629,asc-48,C,Acme,Gardening,2,16.59,0.1,29.86,2,43834.8052,Greenville
31495,18629,asc-96,C,Acme,Roofing,9,81.79,0,736.11,2,43839.59441,Greenville
31497,18631,asc-49,C,Acme,Roofing,3,60.13,0.12,158.74,2,43832.39142,Greenville
31499,18631,asc-67,B,Tyrell Corp.,Kitchen,6,100.18,0,601.08,2,43849.6547,Greenville
31501,18633,asc-72,A,Acme,Gardening,5,18.02,0,90.1,2,43845.63134,Greenville
31502,18633,asc-87,B,Acme,Roofing,6,116.17,0.1,627.32,2,43849.74337,Greenville
31503,18634,asc-1,A,Acme,Gardening,1,109.77,0,109.77,2,43850.60299,Greenville
31504,18634,asc-76,B,Tyrell Corp.,Bathroom,4,98.28,0,393.12,2,43834.47106,Greenville
31515,18642,asc-23,C,Cyberdyne,Roofing,5,20.13,0,100.65,2,43839.40027,Greenville
31516,18643,asc-40,C,Acme,Bathroom,4,65.08,0,260.32,2,43841.75624,Greenville
31528,18651,asc-11,B,Cyberdyne,Kitchen,5,106.57,0.05,506.21,2,43834.36317,Greenville
31531,18652,asc-14,A,Cyberdyne,Roofing,4,97.08,0,388.32,2,43839.83284,Greenville
31533,18653,asc-63,C,Acme,Kitchen,8,81.91,0,655.28,2,43859.61275,Greenville
31546,18660,asc-79,C,Acme,Bathroom,1,85.75,0,85.75,2,43861.65387,Greenville
31549,18662,asc-70,B,Cyberdyne,Bathroom,8,35.42,0.05,269.19,2,43844.68743,Greenville
31550,18662,asc-42,A,Tyrell Corp.,Gardening,8,93.69,0,749.52,2,43837.59198,Greenville
31556,18665,asc-66,C,Acme,Bathroom,4,83.74,0,334.96,2,43850.35718,Greenville
31575,18672,asc-45,C,Acme,Bathroom,4,51.91,0,207.64,2,43838.69495,Greenville
31579,18674,asc-18,C,Cyberdyne,Kitchen,5,56.43,0.1,253.94,2,43859.50279,Greenville
31593,18678,asc-95,A,Acme,Bathroom,4,40.7,0,162.8,2,43839.4972,Greenville
31595,18679,asc-96,C,Acme,Roofing,1,81.79,0.05,77.7,2,43832.79719,Greenville
31596,18680,asc-36,C,Tyrell Corp.,Bathroom,8,85.24,0.1,613.73,2,43833.66703,Greenville
31605,18687,asc-17,A,Acme,Gardening,5,29.27,0,146.35,2,43852.55738,Greenville
31609,18689,asc-2,C,Acme,Roofing,9,38.98,0,350.82,2,43840.82747,Greenville
31611,18689,asc-24,C,Acme,Kitchen,5,85.1,0.12,374.44,2,43838.40291,Greenville
31614,18691,asc-34,C,Acme,Bathroom,1,103.21,0.12,90.82,2,43848.49023,Greenville
31616,18691,asc-40,C,Acme,Bathroom,1,65.08,0,65.08,2,43852.5041,Greenville
31621,18695,asc-52,B,Cyberdyne,Gardening,1,15.44,0,15.44,2,43851.80095,Greenville
31625,18696,asc-65,B,Tyrell Corp.,Roofing,2,67.76,0,135.52,2,43839.44091,Greenville
31626,18697,asc-94,C,Cyberdyne,Gardening,2,105.87,0,211.74,2,43845.34285,Greenville
31628,18699,asc-11,B,Cyberdyne,Kitchen,3,106.57,0,319.71,2,43832.63644,Greenville
31633,18702,asc-63,C,Acme,Kitchen,8,81.91,0,655.28,2,43833.83242,Greenville
31634,18703,asc-58,C,Tyrell Corp.,Roofing,1,56.39,0.12,49.62,2,43841.46098,Greenville
31636,18704,asc-7,C,Cyberdyne,Gardening,9,44.17,0.12,349.83,2,43859.35441,Greenville
31637,18705,asc-19,A,Tyrell Corp.,Bathroom,9,103.97,0,935.73,2,43851.65707,Greenville
31640,18707,asc-51,A,Tyrell Corp.,Kitchen,5,81.05,0.12,356.62,2,43837.63465,Greenville
31644,18710,asc-89,B,Acme,Gardening,6,108.23,0,649.38,2,43839.76964,Greenville
31647,18712,asc-59,A,Acme,Gardening,7,87.64,0,613.48,2,43860.61097,Greenville
31649,18713,asc-70,B,Cyberdyne,Bathroom,9,35.42,0,318.78,2,43845.47194,Greenville
31652,18716,asc-62,A,Acme,Gardening,1,112.64,0,112.64,2,43852.52896,Greenville
31660,18722,asc-91,C,Tyrell Corp.,Roofing,4,99.06,0.12,348.69,2,43831.80659,Greenville
31661,18722,asc-98,B,Acme,Bathroom,3,68.04,0.1,183.71,2,43839.82485,Greenville
31665,18726,asc-46,C,Acme,Roofing,6,6.74,0,40.44,2,43847.58001,Greenville
31666,18727,asc-38,C,Tyrell Corp.,Bathroom,6,48.34,0.1,261.04,2,43839.74442,Greenville
31667,18728,asc-3,C,Tyrell Corp.,Gardening,8,61.97,0.1,446.18,2,43847.73078,Greenville
31669,18729,asc-83,A,Cyberdyne,Gardening,6,7.2,0,43.2,2,43848.42632,Greenville
31677,18734,asc-85,B,Acme,Roofing,4,30.38,0.1,109.37,2,43845.36009,Greenville
31678,18735,asc-22,C,Cyberdyne,Kitchen,3,111.58,0.12,294.57,2,43860.58889,Greenville
31679,18735,asc-18,C,Cyberdyne,Kitchen,4,56.43,0.1,203.15,2,43851.77544,Greenville
31684,18739,asc-21,A,Cyberdyne,Roofing,6,82.82,0.1,447.23,2,43860.36487,Greenville
31690,18743,asc-100,C,Acme,Roofing,4,111.55,0.12,392.66,2,43842.69176,Greenville
31701,18748,asc-72,A,Acme,Gardening,4,18.02,0,72.08,2,43839.51213,Greenville
31703,18748,asc-1,A,Acme,Gardening,1,109.77,0,109.77,2,43857.67028,Greenville
31707,18751,asc-16,A,Cyberdyne,Gardening,3,51.94,0,155.82,2,43842.68072,Greenville
31716,18759,asc-40,C,Acme,Bathroom,6,65.08,0.12,343.62,2,43834.36814,Greenville
31718,18760,asc-30,B,Cyberdyne,Gardening,1,69.92,0,69.92,2,43840.80535,Greenville
31728,18765,asc-11,B,Cyberdyne,Kitchen,1,106.57,0.12,93.78,2,43846.62689,Greenville
31729,18766,asc-37,B,Tyrell Corp.,Gardening,8,61.92,0.1,445.82,2,43849.61764,Greenville
31733,18769,asc-63,C,Acme,Kitchen,2,81.91,0.12,144.16,2,43832.442,Greenville
31735,18769,asc-90,B,Acme,Gardening,9,124.1,0,1116.9,2,43846.34519,Greenville
31738,18771,asc-82,C,Acme,Gardening,2,43.69,0,87.38,2,43845.44407,Greenville
31745,18775,asc-68,A,Acme,Bathroom,8,6.2,0,49.6,2,43844.64811,Greenville
31750,18776,asc-42,A,Tyrell Corp.,Gardening,9,93.69,0,843.21,2,43860.40301,Greenville
31754,18779,asc-25,B,Tyrell Corp.,Gardening,8,25.32,0,202.56,2,43861.73008,Greenville
31755,18779,asc-8,B,Tyrell Corp.,Bathroom,9,68.74,0,618.66,2,43853.36428,Greenville
31757,18780,asc-54,B,Cyberdyne,Bathroom,4,42.44,0,169.76,2,43845.4835,Greenville
31759,18781,asc-50,C,Tyrell Corp.,Bathroom,5,37.38,0,186.9,2,43836.81115,Greenville
31775,18789,asc-45,C,Acme,Bathroom,3,51.91,0,155.73,2,43844.54934,Greenville
31778,18791,asc-22,C,Cyberdyne,Kitchen,4,111.58,0.05,424,2,43850.50696,Greenville
31781,18792,asc-44,A,Tyrell Corp.,Kitchen,6,1.85,0,11.1,2,43832.53785,Greenville
31782,18793,asc-29,C,Cyberdyne,Roofing,8,92.17,0,737.36,2,43843.40831,Greenville
31783,18794,asc-86,A,Acme,Bathroom,6,27.41,0,164.46,2,43856.47451,Greenville
31789,18797,asc-97,C,Acme,Gardening,8,85.03,0,680.24,2,43835.72713,Greenville
31794,18800,asc-48,C,Acme,Gardening,9,16.59,0.12,131.39,2,43845.71226,Greenville
31803,18805,asc-1,A,Acme,Gardening,3,109.77,0,329.31,2,43837.6328,Greenville
31807,18806,asc-16,A,Cyberdyne,Gardening,8,51.94,0,415.52,2,43848.55331,Greenville
31808,18807,asc-61,A,Acme,Roofing,3,56.32,0.12,148.68,2,43832.48683,Greenville
31811,18808,asc-24,C,Acme,Kitchen,2,85.1,0.1,153.18,2,43847.70888,Greenville
31817,18813,asc-99,A,Acme,Kitchen,5,110.73,0.1,498.29,2,43844.38347,Greenville
31820,18816,asc-92,A,Cyberdyne,Kitchen,2,94.85,0.05,180.22,2,43842.77729,Greenville
31824,18818,asc-10,C,Tyrell Corp.,Gardening,5,96.99,0,484.95,2,43853.35175,Greenville
31830,18823,asc-60,B,Tyrell Corp.,Kitchen,7,108.13,0,756.91,2,43834.47677,Greenville
31833,18825,asc-63,C,Acme,Kitchen,1,81.91,0.05,77.81,2,43832.72546,Greenville
31841,18827,asc-20,B,Tyrell Corp.,Kitchen,2,108.77,0,217.54,2,43836.72745,Greenville
31847,18831,asc-59,A,Acme,Gardening,8,87.64,0,701.12,2,43845.64694,Greenville
31850,18831,asc-42,A,Tyrell Corp.,Gardening,9,93.69,0,843.21,2,43837.78928,Greenville
31855,18834,asc-8,B,Tyrell Corp.,Bathroom,4,68.74,0,274.96,2,43857.47495,Greenville
31862,18837,asc-39,C,Cyberdyne,Gardening,8,101.3,0.12,713.15,2,43849.65446,Greenville
31864,18839,asc-56,B,Acme,Kitchen,9,6.72,0,60.48,2,43843.3745,Greenville
31865,18839,asc-46,C,Acme,Roofing,7,6.74,0,47.18,2,43861.41597,Greenville
31868,18841,asc-64,C,Tyrell Corp.,Kitchen,7,119.04,0.05,791.62,2,43843.36601,Greenville
31869,18841,asc-83,A,Cyberdyne,Gardening,1,7.2,0,7.2,2,43840.47922,Greenville
31871,18841,asc-84,A,Acme,Kitchen,7,46.94,0,328.58,2,43848.73083,Greenville
31874,18842,asc-75,B,Cyberdyne,Roofing,4,34.7,0,138.8,2,43833.58882,Greenville
31878,18844,asc-22,C,Cyberdyne,Kitchen,5,111.58,0,557.9,2,43836.42134,Greenville
31879,18844,asc-18,C,Cyberdyne,Kitchen,2,56.43,0,112.86,2,43832.72681,Greenville
31881,18845,asc-44,A,Tyrell Corp.,Kitchen,5,1.85,0.1,8.33,2,43851.60546,Greenville
31884,18847,asc-21,A,Cyberdyne,Roofing,5,82.82,0,414.1,2,43851.40184,Greenville
31892,18852,asc-27,C,Cyberdyne,Kitchen,1,25.79,0,25.79,2,43847.64935,Greenville
31898,18857,asc-93,A,Cyberdyne,Roofing,1,74.57,0.05,70.84,2,43836.49284,Greenville
31907,18859,asc-16,A,Cyberdyne,Gardening,1,51.94,0.05,49.34,2,43845.81502,Greenville
31914,18863,asc-34,C,Acme,Bathroom,6,103.21,0,619.26,2,43854.63903,Greenville
31920,18866,asc-92,A,Cyberdyne,Kitchen,3,94.85,0.12,250.4,2,43849.41609,Greenville
31921,18866,asc-52,B,Cyberdyne,Gardening,5,15.44,0,77.2,2,43832.8152,Greenville
31922,18867,asc-4,B,Acme,Gardening,3,110.28,0,330.84,2,43861.39337,Greenville
31937,18876,asc-19,A,Tyrell Corp.,Bathroom,9,103.97,0,935.73,2,43852.56843,Greenville
31947,18883,asc-59,A,Acme,Gardening,7,87.64,0,613.48,2,43851.61057,Greenville
31953,18889,asc-47,A,Tyrell Corp.,Kitchen,6,55.41,0,332.46,2,43833.41219,Greenville
31955,18890,asc-8,B,Tyrell Corp.,Bathroom,7,68.74,0,481.18,2,43832.59854,Greenville
31956,18891,asc-66,C,Acme,Bathroom,5,83.74,0,418.7,2,43838.49198,Greenville
31958,18892,asc-13,A,Cyberdyne,Gardening,3,85.52,0,256.56,2,43843.49182,Greenville
31961,18893,asc-98,B,Acme,Bathroom,6,68.04,0,408.24,2,43850.42388,Greenville
31963,18894,asc-41,C,Acme,Gardening,9,39.82,0,358.38,2,43859.35076,Greenville
31968,18897,asc-64,C,Tyrell Corp.,Kitchen,1,119.04,0,119.04,2,43836.57997,Greenville
31973,18900,asc-81,C,Tyrell Corp.,Kitchen,6,44.08,0.12,232.74,2,43845.50931,Greenville
31981,18906,asc-44,A,Tyrell Corp.,Kitchen,5,1.85,0,9.25,2,43859.3647,Greenville
31991,18911,asc-80,C,Cyberdyne,Roofing,1,77.1,0.12,67.85,2,43852.71334,Greenville
31999,18915,asc-67,B,Tyrell Corp.,Kitchen,5,100.18,0.12,440.79,2,43852.69569,Greenville
